bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
446875,1007,HB4001,4,Passed,2014-12-31,"Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).","Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).",0,,2014-12-31,"Assigned Pa 563'14 With Immediate Effect 2014 Addenda",https://legiscan.com/MI/bill/HB4001/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4001
648884,1007,HB5583,4,Passed,2014-12-18,"Family law; paternity; paternity revocation process for genetic father; include in revocation of paternity act. Amends secs. 3 & 5 of 2012 PA 159 (MCL 722.1433 & 722.1435) & adds sec. 8. TIE BAR WITH: HB 5463'14, HB 5464'14, HB 5465'14","Family law; paternity; paternity revocation process for genetic father; include in revocation of paternity act. Amends secs. 3 & 5 of 2012 PA 159 (MCL 722.1433 & 722.1435) & adds sec. 8. TIE BAR WITH: HB 5463'14, HB 5464'14, HB 5465'14",0,,2014-12-18,"Assigned Pa 376'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5583/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5583
649842,1007,HB5584,1,Introduced,2014-05-20,"Elections; scheduling; February regular election date; eliminate. Amends secs. 570a, 641, 642, 642a, 963 & 970e of 1954 PA 116 (MCL 168.570a et seq.) & repeals sec. 322 of 1954 PA 116 (MCL 168.322).","Elections; scheduling; February regular election date; eliminate. Amends secs. 570a, 641, 642, 642a, 963 & 970e of 1954 PA 116 (MCL 168.570a et seq.) & repeals sec. 322 of 1954 PA 116 (MCL 168.322).",2828,"House Elections And Ethics",2014-05-21,"Printed Bill Filed 05/20/2014",https://legiscan.com/MI/bill/HB5584/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5584
649820,1007,HB5585,1,Introduced,2014-05-20,"Criminal procedure; youthful trainees; revocation of trainee status under Holmes youthful trainee act for committing certain subsequent crimes; provide for. Amends sec. 12, ch. II of 1927 PA 175 (MCL 762.12).","Criminal procedure; youthful trainees; revocation of trainee status under Holmes youthful trainee act for committing certain subsequent crimes; provide for. Amends sec. 12, ch. II of 1927 PA 175 (MCL 762.12).",0,,2014-12-17,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/HB5585/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5585
649787,1007,HB5586,1,Introduced,2014-05-20,"Health; home health care; criminal history background check on prospective employees; clarify the home health agencies subject to requirement. Amends sec. 20173a of 1978 PA 368 (MCL 333.20173a).","Health; home health care; criminal history background check on prospective employees; clarify the home health agencies subject to requirement. Amends sec. 20173a of 1978 PA 368 (MCL 333.20173a).",821,"House Judiciary",2014-05-21,"Printed Bill Filed 05/20/2014",https://legiscan.com/MI/bill/HB5586/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5586
649753,1007,HB5587,1,Introduced,2014-05-20,"Mental health; other; criminal history background check on prospective employees; clarify the home health agencies subject to requirement. Amends sec. 134a of 1974 PA 258 (MCL 330.1134a).","Mental health; other; criminal history background check on prospective employees; clarify the home health agencies subject to requirement. Amends sec. 134a of 1974 PA 258 (MCL 330.1134a).",821,"House Judiciary",2014-05-21,"Printed Bill Filed 05/20/2014",https://legiscan.com/MI/bill/HB5587/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5587
649763,1007,HB5588,1,Introduced,2014-05-20,"Criminal procedure; sentencing guidelines; sentencing guidelines for crimes of assaulting and battering department of human services employees and home health care workers; enact. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d). TIE BAR WITH: HB 5589'14","Criminal procedure; sentencing guidelines; sentencing guidelines for crimes of assaulting and battering department of human services employees and home health care workers; enact. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d). TIE BAR WITH: HB 5589'14",821,"House Judiciary",2014-05-21,"Printed Bill Filed 05/20/2014",https://legiscan.com/MI/bill/HB5588/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5588
649808,1007,HB5589,1,Introduced,2014-05-20,"Crimes; assaultive; assault and battery of department of human services employees and home health care workers; increase penalties. Amends sec. 81c of 1931 PA 328 (MCL 750.81c).","Crimes; assaultive; assault and battery of department of human services employees and home health care workers; increase penalties. Amends sec. 81c of 1931 PA 328 (MCL 750.81c).",821,"House Judiciary",2014-05-21,"Printed Bill Filed 05/20/2014",https://legiscan.com/MI/bill/HB5589/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5589
649774,1007,HB5590,1,Introduced,2014-05-20,"Health; home health care; public and private home health worker employers sanctioning of home health works for possessing a self-defense spray device under certain circumstances; prohibit. Creates new act.","Health; home health care; public and private home health worker employers sanctioning of home health works for possessing a self-defense spray device under certain circumstances; prohibit. Creates new act.",821,"House Judiciary",2014-05-21,"Printed Bill Filed 05/20/2014",https://legiscan.com/MI/bill/HB5590/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5590
649830,1007,HB5591,4,Passed,2014-07-16,"Crimes; obscenity; visibility of certain parts of a woman's anatomy while breastfeeding child; exclude from indecent exposure law. Amends sec. 335a of 1931 PA 328 (MCL 750.335a). TIE BAR WITH: SB 0674'13","Crimes; obscenity; visibility of certain parts of a woman's anatomy while breastfeeding child; exclude from indecent exposure law. Amends sec. 335a of 1931 PA 328 (MCL 750.335a). TIE BAR WITH: SB 0674'13",0,,2014-07-16,"Assigned Pa 198'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5591/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5591
649797,1007,HB5592,4,Passed,2014-07-16,"Crimes; disorderly conduct; visibility of certain parts of a woman's anatomy while breastfeeding child; exclude from disorderly conduct law. Amends sec. 167 of 1931 PA 328 (MCL 750.167). TIE BAR WITH: SB 0674'13","Crimes; disorderly conduct; visibility of certain parts of a woman's anatomy while breastfeeding child; exclude from disorderly conduct law. Amends sec. 167 of 1931 PA 328 (MCL 750.167). TIE BAR WITH: SB 0674'13",0,,2014-07-16,"Assigned Pa 199'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5592/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5592
649852,1007,HB5593,1,Introduced,2014-05-20,"Financial institutions; loan officers; origination of mortgage loans on behalf of a depository institution or the loan officer's sponsor; allow. Amends sec. 5 of 2009 PA 75 (MCL 493.135).","Financial institutions; loan officers; origination of mortgage loans on behalf of a depository institution or the loan officer's sponsor; allow. Amends sec. 5 of 2009 PA 75 (MCL 493.135).",3057,"House Financial Services",2014-05-21,"Printed Bill Filed 05/20/2014",https://legiscan.com/MI/bill/HB5593/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5593
650113,1007,HB5594,1,Introduced,2014-05-21,"Financial institutions; other; monthly account service fees for certain closed-end loans; allow for regulatory loan act licensees. Amends sec. 13 of 1939 PA 21 (MCL 493.13).","Financial institutions; other; monthly account service fees for certain closed-end loans; allow for regulatory loan act licensees. Amends sec. 13 of 1939 PA 21 (MCL 493.13).",3057,"House Financial Services",2014-05-22,"Printed Bill Filed 05/22/2014",https://legiscan.com/MI/bill/HB5594/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5594
650105,1007,HB5595,1,Introduced,2014-05-21,"History and arts; historic sites; second amendment monument on the capitol grounds; provide for. Amends sec. 298c of 1984 PA 431 (MCL 18.1298c).","History and arts; historic sites; second amendment monument on the capitol grounds; provide for. Amends sec. 298c of 1984 PA 431 (MCL 18.1298c).",2834,"House Transportation And Infrastructure",2014-05-22,"Printed Bill Filed 05/22/2014",https://legiscan.com/MI/bill/HB5595/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5595
650056,1007,HB5596,1,Introduced,2014-05-21,"Education; discipline; policy that does not allow discretion in suspension or expulsion; prohibit unless required by state law. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1307.","Education; discipline; policy that does not allow discretion in suspension or expulsion; prohibit unless required by state law. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1307.",818,"House Education",2014-05-22,"Printed Bill Filed 05/22/2014",https://legiscan.com/MI/bill/HB5596/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5596
650651,1007,HB5597,1,Introduced,2014-05-27,"Libraries; district; school district establishing new district library; remove sunset. Amends sec. 2 of 1989 PA 24 (MCL 397.172).","Libraries; district; school district establishing new district library; remove sunset. Amends sec. 2 of 1989 PA 24 (MCL 397.172).",1784,"Senate Local Government And Elections",2014-12-09,"Referred To Committee On Local Government And Elections",https://legiscan.com/MI/bill/HB5597/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5597
650660,1007,HB5598,1,Introduced,2014-05-27,"Health; pharmaceuticals; FDA-designated biosimilar drug products; allow substitution for brand-name drugs by pharmacists. Amends secs. 17702, 17704 & 17755 of 1978 PA 368 (MCL 333.17702 et seq.).","Health; pharmaceuticals; FDA-designated biosimilar drug products; allow substitution for brand-name drugs by pharmacists. Amends secs. 17702, 17704 & 17755 of 1978 PA 368 (MCL 333.17702 et seq.).",892,"House Health Policy",2014-05-28,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5598/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5598
650722,1007,HB5599,1,Introduced,2014-05-27,"Civil rights; public records; fee for FOIA request; waive for an elected official. Amends sec. 4 of 1976 PA 442 (MCL 15.234).","Civil rights; public records; fee for FOIA request; waive for an elected official. Amends sec. 4 of 1976 PA 442 (MCL 15.234).",2833,"House Oversight",2014-11-13,"Referred To Committee On Oversight",https://legiscan.com/MI/bill/HB5599/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5599
650635,1007,HB5600,4,Passed,2014-07-16,"Public employees and officers; ethics; membership of a financial review commission; clarify exclusions from conflict of interest. Amends sec. 3 of 1978 PA 566 (MCL 15.183).","Public employees and officers; ethics; membership of a financial review commission; clarify exclusions from conflict of interest. Amends sec. 3 of 1978 PA 566 (MCL 15.183).",0,,2014-07-16,"Assigned Pa 190'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5600/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5600
650688,1007,HB5601,1,Introduced,2014-05-27,"Environmental protection; radioactive waste; storage and disposal; expressly prohibit storage or disposal for certain radioactive waste and establish advisory board on proposed Ontario repository. Amends title & sec. 1 of 1978 PA 113 (MCL 325.491); adds sec. 2 & repeals (See bill).","Environmental protection; radioactive waste; storage and disposal; expressly prohibit storage or disposal for certain radioactive waste and establish advisory board on proposed Ontario repository. Amends title & sec. 1 of 1978 PA 113 (MCL 325.491); adds sec. 2 & repeals (See bill).",898,"House Energy And Technology",2014-05-28,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5601/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5601
650713,1007,HB5602,1,Introduced,2014-05-27,"Liquor; authorized distribution agents; record keeping and reporting requirements and taxation of samples; provide for. Amends secs. 205 & 1027 of 1998 PA 58 (MCL 436.1205 & 436.2027).","Liquor; authorized distribution agents; record keeping and reporting requirements and taxation of samples; provide for. Amends secs. 205 & 1027 of 1998 PA 58 (MCL 436.1205 & 436.2027).",895,"House Regulatory Reform",2014-05-28,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5602/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5602
650698,1007,HB5603,1,Introduced,2014-05-27,"Health; pharmaceuticals; electronic monitoring system of controlled substances; require department to establish system to report schedule 2 or 3 prescriptions and allow interstate sharing under certain circumstances. Amends sec. 7333a of 1978 PA 368 (MCL 333.7333a).","Health; pharmaceuticals; electronic monitoring system of controlled substances; require department to establish system to report schedule 2 or 3 prescriptions and allow interstate sharing under certain circumstances. Amends sec. 7333a of 1978 PA 368 (MCL 333.7333a).",892,"House Health Policy",2014-05-28,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5603/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5603
650675,1007,HB5604,1,Introduced,2014-05-27,"Health; emergency services; protocols that require emergency response vehicles to carry opioid antagonists and require emergency services personnel to be trained in their use; require medical control authorities to develop, provide Good Samaritan immunity from certain controlled substance prosecutions, and provide other immunity for administering opioid antagonists. Amends secs. 1106, 20919 & 20965 of 1978 PA 368 (MCL 333.1106 et seq.) & adds sec. 7421.","Health; emergency services; protocols that require emergency response vehicles to carry opioid antagonists and require emergency services personnel to be trained in their use; require medical control authorities to develop, provide Good Samaritan immunity from certain controlled substance prosecutions, and provide other immunity for administering opioid antagonists. Amends secs. 1106, 20919 & 20965 of 1978 PA 368 (MCL 333.1106 et seq.) & adds sec. 7421.",821,"House Judiciary",2014-05-28,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5604/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5604
650911,1007,HB5605,1,Introduced,2014-05-28,"Education; athletics; participation by public school in interscholastic athletic conference or association; prohibit unless there is a rule to end a football game when a certain spread exists with a minute or less left in the game. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1290.","Education; athletics; participation by public school in interscholastic athletic conference or association; prohibit unless there is a rule to end a football game when a certain spread exists with a minute or less left in the game. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1290.",818,"House Education",2014-05-29,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5605/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5605
650934,1007,HB5606,4,Passed,2014-10-22,"Trade; business practices; provision regarding prohibited conduct by manufacturer; modify. Amends sec. 14 of 1981 PA 118 (MCL 445.1574).","Trade; business practices; provision regarding prohibited conduct by manufacturer; modify. Amends sec. 14 of 1981 PA 118 (MCL 445.1574).",0,,2014-10-22,"Assigned Pa 354'14 With Immediate Effect",https://legiscan.com/MI/bill/HB5606/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5606
650916,1007,HB5607,1,Introduced,2014-05-28,"Education; attendance; continued enrollment of student when family moves after supplemental count day; require school district to allow. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1147a.","Education; attendance; continued enrollment of student when family moves after supplemental count day; require school district to allow. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1147a.",818,"House Education",2014-05-29,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5607/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5607
650885,1007,HB5608,1,Introduced,2014-05-28,"Public employees and officers; compensation and benefits; survivor health benefits for certain public safety officers killed in the line of duty; provide for surviving spouse and dependents. Amends title & sec. 2 of 2004 PA 46 (MCL 28.632) & adds sec. 4a.","Public employees and officers; compensation and benefits; survivor health benefits for certain public safety officers killed in the line of duty; provide for surviving spouse and dependents. Amends title & sec. 2 of 2004 PA 46 (MCL 28.632) & adds sec. 4a.",829,"Senate Appropriations",2014-07-16,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB5608/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5608
650925,1007,HB5609,1,Introduced,2014-05-28,"Agriculture; animals; miniature goat ownership in nonagricultural areas; authorize counties to license and regulate. Amends title & sec. 1 of 1919 PA 339 (MCL 287.261) & adds sec. 30a.","Agriculture; animals; miniature goat ownership in nonagricultural areas; authorize counties to license and regulate. Amends title & sec. 1 of 1919 PA 339 (MCL 287.261) & adds sec. 30a.",808,"House Agriculture",2014-05-29,"Printed Bill Filed 05/28/2014",https://legiscan.com/MI/bill/HB5609/2013,http://legislature.mi.gov/doc.aspx?2014-HB-5609
