bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
224250,114,HB4001,1,Introduced,2011-01-13,"Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).","Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).",825,"House Tax Policy",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4001/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4001
437100,114,HR0362,4,Passed,2012-12-13,"A resolution of tribute for the Honorable Sharon Tyler.","A resolution of tribute for the Honorable Sharon Tyler.",0,,2012-12-13,Adopted,https://legiscan.com/MI/bill/HR0362/2011,http://legislature.mi.gov/doc.aspx?2012-HR-0362
437099,114,HR0363,4,Passed,2012-12-13,"A resolution of tribute for the Honorable James Womack.","A resolution of tribute for the Honorable James Womack.",0,,2012-12-13,Adopted,https://legiscan.com/MI/bill/HR0363/2011,http://legislature.mi.gov/doc.aspx?2012-HR-0363
224335,114,HCR0001,1,Introduced,2011-01-13,"A concurrent resolution to affirm Michigan's sovereignty under the Tenth Amendment to the Constitution of the United States and to urge the federal government to halt its practice of imposing mandates upon the states for purposes not enumerated by the Constitution of the United States.","A concurrent resolution to affirm Michigan's sovereignty under the Tenth Amendment to the Constitution of the United States and to urge the federal government to halt its practice of imposing mandates upon the states for purposes not enumerated by the Constitution of the United States.",1733,"House Oversight, Reform, And Ethics",2011-01-13,"Referred To Committee On Oversight, Reform, And Ethics",https://legiscan.com/MI/bill/HCR0001/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0001
242696,114,HCR0002,4,Passed,2011-02-10,"A concurrent resolution to express opposition to the imposition of a ban of firearm hunting and snowmobiling in certain areas of the Huron-Manistee National Forest.","A concurrent resolution to express opposition to the imposition of a ban of firearm hunting and snowmobiling in certain areas of the Huron-Manistee National Forest.",0,,2011-03-17,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0002/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0002
246346,114,HCR0003,1,Introduced,2011-01-27,"A concurrent resolution to express support for the Attorney General's efforts to accelerate federal government efforts to devise a plan to prevent Asian carp from invading the Great Lakes and to call on the Snyder administration and the Obama administration to take all necessary actions to prevent the invasion.","A concurrent resolution to express support for the Attorney General's efforts to accelerate federal government efforts to devise a plan to prevent Asian carp from invading the Great Lakes and to call on the Snyder administration and the Obama administration to take all necessary actions to prevent the invasion.",1723,"House Natural Resources, Tourism, And Outdoor Recreation",2011-01-27,"Referred To Committee On Natural Resources, Tourism, And Outdoor Recreation",https://legiscan.com/MI/bill/HCR0003/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0003
266052,114,HCR0004,4,Passed,2011-03-02,"A concurrent resolution to urge the United States Department of Energy and the Nuclear Regulatory Commission to do everything necessary to allow the Yucca Mountain repository to begin accepting high-level nuclear waste.","A concurrent resolution to urge the United States Department of Energy and the Nuclear Regulatory Commission to do everything necessary to allow the Yucca Mountain repository to begin accepting high-level nuclear waste.",0,,2011-03-22,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0004/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0004
271195,114,HCR0005,1,Introduced,2011-02-15,"A concurrent resolution to urge Congress to extend the waiver on interest accrued on advances received by the state for unemployment benefits.","A concurrent resolution to urge Congress to extend the waiver on interest accrued on advances received by the state for unemployment benefits.",817,"House Commerce",2011-02-15,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/HCR0005/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0005
273705,114,HCR0006,4,Passed,2011-04-14,"A concurrent resolution to memorialize Congress to adopt and submit to the states for ratification an amendment to the United States Constitution to require a balanced budget.","A concurrent resolution to memorialize Congress to adopt and submit to the states for ratification an amendment to the United States Constitution to require a balanced budget.",0,,2012-02-22,"Placed On Order Of Resolutions",https://legiscan.com/MI/bill/HCR0006/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0006
276615,114,HCR0007,4,Passed,2011-02-24,"A concurrent resolution to urge the U.S. Congress and the U.S. Army Corps of Engineers to take immediate actions to prevent the Asian carp from entering the Great Lakes and to develop long-term strategies to address this problem.","A concurrent resolution to urge the U.S. Congress and the U.S. Army Corps of Engineers to take immediate actions to prevent the Asian carp from entering the Great Lakes and to develop long-term strategies to address this problem.",0,,2011-06-09,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0007/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0007
276727,114,HCR0008,4,Passed,2011-02-24,"A concurrent resolution to urge the Congress of the United States to make every effort to expedite and fund the Great Lakes and Mississippi River Basin Interbasin Study and to ensure Asian carp do not invade the Great Lakes.","A concurrent resolution to urge the Congress of the United States to make every effort to expedite and fund the Great Lakes and Mississippi River Basin Interbasin Study and to ensure Asian carp do not invade the Great Lakes.",0,,2011-06-09,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0008/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0008
306040,114,HCR0009,4,Passed,2011-05-10,"A concurrent resolution to urge the Federal Energy Regulatory Commission to grant a rehearing and modify its December 16, 2010 order approving the Midwest Independent Transmission System Operator's cost allocation proposal to share transmission costs.","A concurrent resolution to urge the Federal Energy Regulatory Commission to grant a rehearing and modify its December 16, 2010 order approving the Midwest Independent Transmission System Operator's cost allocation proposal to share transmission costs.",0,,2011-06-30,"Senate Substitute S-1 Concurred In",https://legiscan.com/MI/bill/HCR0009/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0009
317348,114,HCR0010,4,Passed,2011-03-23,"A concurrent resolution prescribing the legislative schedule.","A concurrent resolution prescribing the legislative schedule.",0,,2011-03-24,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0010/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0010
328280,114,HCR0011,4,Passed,2012-06-12,"A concurrent resolution to memorialize Congress to adopt and present to the states for ratification an amendment to the Constitution of the United States to establish fundamental parental rights.","A concurrent resolution to memorialize Congress to adopt and present to the states for ratification an amendment to the Constitution of the United States to establish fundamental parental rights.",838,"Senate Government Operations",2012-06-13,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HCR0011/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0011
328053,114,HCR0012,4,Passed,2011-05-31,"A concurrent resolution to express opposition to the federal government withholding road funding to the states based on passage of the Safe Teen and Novice Driver Uniform Protection Act (STAND UP Act).","A concurrent resolution to express opposition to the federal government withholding road funding to the states based on passage of the Safe Teen and Novice Driver Uniform Protection Act (STAND UP Act).",847,"Senate Transportation",2011-06-01,"Referred To Committee On Transportation",https://legiscan.com/MI/bill/HCR0012/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0012
328097,114,HCR0013,4,Passed,2011-06-14,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Kirtland Community College relative to the Kirtland Community College Well Water System Upgrade.","A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Kirtland Community College relative to the Kirtland Community College Well Water System Upgrade.",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0013/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0013
328265,114,HCR0014,4,Passed,2011-06-14,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Oakland University relative to the Oakland University Human Health Building.","A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Oakland University relative to the Oakland University Human Health Building.",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0014/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0014
327937,114,HCR0015,4,Passed,2011-06-14,"A concurrent resolution approving a decrease in Total Project Cost and approving a lease between the State of Michigan (the ""State"") and the State Building Authority (the ""Authority"") relative to the Department of Management and Budget State Facility Preservation Projects-Phase I and Phase II Group E Special Maintenance Projects (the ""Facility"").","A concurrent resolution approving a decrease in Total Project Cost and approving a lease between the State of Michigan (the ""State"") and the State Building Authority (the ""Authority"") relative to the Department of Management and Budget State Facility Preservation Projects-Phase I and Phase II Group E Special Maintenance Projects (the ""Facility"").",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0015/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0015
328298,114,HCR0016,4,Passed,2011-06-14,"A concurrent resolution approving a decrease in the Total Project Cost and approving a lease between the State of Michigan (the ""State"") and the State Building Authority (the ""Authority"") relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and II Group F VanWagoner Building (the ""Facility"").","A concurrent resolution approving a decrease in the Total Project Cost and approving a lease between the State of Michigan (the ""State"") and the State Building Authority (the ""Authority"") relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and II Group F VanWagoner Building (the ""Facility"").",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0016/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0016
328173,114,HCR0017,4,Passed,2011-06-14,"A concurrent resolution approving a decrease in Total Project Cost and approving a lease between the State of Michigan (the ""State"") and the State Building Authority (the ""Authority"") relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and II Group G Special Maintenance Projects (the ""Facility"").","A concurrent resolution approving a decrease in Total Project Cost and approving a lease between the State of Michigan (the ""State"") and the State Building Authority (the ""Authority"") relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and II Group G Special Maintenance Projects (the ""Facility"").",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0017/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0017
328150,114,HCR0018,4,Passed,2011-06-14,"A concurrent resolution approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and II Group H Special Maintenance Projects (the ""Facility"").","A concurrent resolution approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and II Group H Special Maintenance Projects (the ""Facility"").",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0018/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0018
327839,114,HCR0019,4,Passed,2011-06-14,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and Phase II Group I Michigan Library and Historical Center (the ""Facility"").","A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and Phase II Group I Michigan Library and Historical Center (the ""Facility"").",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0019/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0019
328155,114,HCR0020,4,Passed,2011-06-14,"A concurrent resolution approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase III Group O Special Maintenance Projects (the ""Facility"").","A concurrent resolution approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase III Group O Special Maintenance Projects (the ""Facility"").",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0020/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0020
327884,114,HCR0021,4,Passed,2011-06-14,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase III Group N Huron Valley Food Service Building.","A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase III Group N Huron Valley Food Service Building.",0,,2011-06-16,"Adopted By Senate - Referred To The Clerk For Record",https://legiscan.com/MI/bill/HCR0021/2011,http://legislature.mi.gov/doc.aspx?2011-HCR-0021
