bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
86852,36,HB4001,1,Introduced,2009-01-22,"Income tax; property tax credit; income qualifier phaseout and amount of credit; eliminate and increase. Amends secs. 520 & 522 of 1967 PA 281 (MCL 206.520 & 206.522).","Income tax; property tax credit; income qualifier phaseout and amount of credit; eliminate and increase. Amends secs. 520 & 522 of 1967 PA 281 (MCL 206.520 & 206.522).",825,"House Tax Policy",2009-01-27,"Printed Bill Filed 01/23/2009",https://legiscan.com/MI/bill/HB4001/2009,http://legislature.mi.gov/doc.aspx?2009-HB-4001
90341,36,HB6069,1,Introduced,2010-04-22,"Energy; conservation; natural gas energy efficiency standard; increase to 1.50% savings in 2015 and increase electricity to 2.00% by 2016. Amends sec. 77 of 2008 PA 295 (MCL 460.1077).","Energy; conservation; natural gas energy efficiency standard; increase to 1.50% savings in 2015 and increase electricity to 2.00% by 2016. Amends sec. 77 of 2008 PA 295 (MCL 460.1077).",898,"House Energy And Technology",2010-04-27,"Printed Bill Filed 04/23/2010",https://legiscan.com/MI/bill/HB6069/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6069
90342,36,HB6070,1,Introduced,2010-04-22,"Energy; conservation; natural gas energy efficiency standard; increase to 1.75% savings in 2016 and increase electricity to 2.00% by 2016. Amends sec. 77 of 2008 PA 295 (MCL 460.1077).","Energy; conservation; natural gas energy efficiency standard; increase to 1.75% savings in 2016 and increase electricity to 2.00% by 2016. Amends sec. 77 of 2008 PA 295 (MCL 460.1077).",898,"House Energy And Technology",2010-04-27,"Printed Bill Filed 04/23/2010",https://legiscan.com/MI/bill/HB6070/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6070
103172,36,HB6071,1,Introduced,2010-04-27,"Townships; charter; procedures to approve annexation petition; revise. Amends sec. 34 of 1947 PA 359 (MCL 42.34).","Townships; charter; procedures to approve annexation petition; revise. Amends sec. 34 of 1947 PA 359 (MCL 42.34).",843,"Senate Local, Urban & State Affairs",2010-05-25,"Referred To Committee On Local, Urban And State Affairs",https://legiscan.com/MI/bill/HB6071/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6071
103173,36,HB6072,1,Introduced,2010-04-27,"Cities; home rule; detachment to a charter township; exempt under certain circumstances. Amends sec. 9b of 1909 PA 279 (MCL 117.9b). TIE BAR WITH: HB 6071'10","Cities; home rule; detachment to a charter township; exempt under certain circumstances. Amends sec. 9b of 1909 PA 279 (MCL 117.9b). TIE BAR WITH: HB 6071'10",843,"Senate Local, Urban & State Affairs",2010-05-25,"Referred To Committee On Local, Urban And State Affairs",https://legiscan.com/MI/bill/HB6072/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6072
103174,36,HB6073,1,Introduced,2010-04-27,"Civil procedure; evidence; introduction of evidence of an expression of sympathy as an admission of liability in a civil action; prohibit. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 2155.","Civil procedure; evidence; introduction of evidence of an expression of sympathy as an admission of liability in a civil action; prohibit. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 2155.",821,"House Judiciary",2010-04-28,"Printed Bill Filed 04/28/2010",https://legiscan.com/MI/bill/HB6073/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6073
103175,36,HB6074,1,Introduced,2010-04-27,"State; symbol; ""Great Lakes State""; designate as official state nickname. Creates new act.","State; symbol; ""Great Lakes State""; designate as official state nickname. Creates new act.",899,"House Government Operations",2010-04-28,"Printed Bill Filed 04/28/2010",https://legiscan.com/MI/bill/HB6074/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6074
103176,36,HB6075,1,Introduced,2010-04-27,"Insurance; health; abortion coverage; prohibit in qualified health plans except in certain circumstances. Creates new act.","Insurance; health; abortion coverage; prohibit in qualified health plans except in certain circumstances. Creates new act.",821,"House Judiciary",2010-04-28,"Printed Bill Filed 04/28/2010",https://legiscan.com/MI/bill/HB6075/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6075
103177,36,HB6076,1,Introduced,2010-04-27,"Income tax; refunds; procedure for remittance of overpayment to taxpayer within 60 days after filing return; require. Amends sec. 30 of 1941 PA 122 (MCL 205.30).","Income tax; refunds; procedure for remittance of overpayment to taxpayer within 60 days after filing return; require. Amends sec. 30 of 1941 PA 122 (MCL 205.30).",825,"House Tax Policy",2010-04-28,"Printed Bill Filed 04/28/2010",https://legiscan.com/MI/bill/HB6076/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6076
103178,36,HB6077,1,Introduced,2010-04-27,"Property tax; personal property; exemption for certain personal property; grant authority to local tax collecting unit. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 9n.","Property tax; personal property; exemption for certain personal property; grant authority to local tax collecting unit. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 9n.",825,"House Tax Policy",2010-04-28,"Printed Bill Filed 04/28/2010",https://legiscan.com/MI/bill/HB6077/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6077
103179,36,HB6078,1,Introduced,2010-04-27,"Appropriations; other; penalties for members of the executive branch that willingly or knowingly overspends an appropriation line; provide for. Amends sec. 371 of 1984 PA 431 (MCL 18.1371).","Appropriations; other; penalties for members of the executive branch that willingly or knowingly overspends an appropriation line; provide for. Amends sec. 371 of 1984 PA 431 (MCL 18.1371).",821,"House Judiciary",2010-04-28,"Printed Bill Filed 04/28/2010",https://legiscan.com/MI/bill/HB6078/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6078
119242,36,HB6079,1,Introduced,2010-04-28,"Traffic control; violations; driving offenses subject to driver responsibility fee; exclude offense of no evidence of insurance. Amends sec. 732a of 1949 PA 300 (MCL 257.732a).","Traffic control; violations; driving offenses subject to driver responsibility fee; exclude offense of no evidence of insurance. Amends sec. 732a of 1949 PA 300 (MCL 257.732a).",0,,2010-06-10,"Recommendation Concurred In",https://legiscan.com/MI/bill/HB6079/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6079
119243,36,HB6080,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6080/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6080
119244,36,HB6081,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.",829,"Senate Appropriations",2010-11-30,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB6081/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6081
119245,36,HB6082,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6082/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6082
119246,36,HB6083,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6083/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6083
119247,36,HB6084,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2011 fiscal year; provide for. Creates appropriation act.",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6084/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6084
119248,36,HB6085,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.",0,,2010-07-21,"Referred To Second Reading",https://legiscan.com/MI/bill/HB6085/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6085
119249,36,HB6086,4,Passed,2010-09-14,"Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.",0,,2010-09-14,"Assigned Pa 158'10 With Immediate Effect",https://legiscan.com/MI/bill/HB6086/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6086
119250,36,HB6087,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6087/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6087
119251,36,HB6088,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6088/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6088
119252,36,HB6089,1,Introduced,2010-04-28,"Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.","Appropriations; supplemental; multidepartment supplemental budget for 2010 fiscal year; provide for. Creates appropriation act.",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6089/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6089
119253,36,HB6090,1,Introduced,2010-04-28,"Revenue sharing; other; revenue sharing distribution; require to be distributed evenly based on population. Amends sec. 13 of 1971 PA 140 (MCL 141.913).","Revenue sharing; other; revenue sharing distribution; require to be distributed evenly based on population. Amends sec. 13 of 1971 PA 140 (MCL 141.913).",889,"House Appropriations",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6090/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6090
119254,36,HB6091,1,Introduced,2010-04-28,"Occupations; physicians; potential risk of a stillbirth; require verbal disclosure and distribution of written information to pregnant patients. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 16278.","Occupations; physicians; potential risk of a stillbirth; require verbal disclosure and distribution of written information to pregnant patients. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 16278.",839,"Senate Health Policy",2010-07-21,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HB6091/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6091
119255,36,HB6092,1,Introduced,2010-04-28,"Watercraft; safety; county marine safety funding; require state to return 49% of certain revenue to counties for marine safety and require the state to post certain information online. Amends secs. 2035 & 80117 of 1994 PA 451 (MCL 324.2035 & 324.80117).","Watercraft; safety; county marine safety funding; require state to return 49% of certain revenue to counties for marine safety and require the state to post certain information online. Amends secs. 2035 & 80117 of 1994 PA 451 (MCL 324.2035 & 324.80117).",826,"House Tourism, Outdoor Recreation And Natural Resources",2010-04-29,"Printed Bill Filed 04/29/2010",https://legiscan.com/MI/bill/HB6092/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6092
119318,36,HB6093,1,Introduced,2010-04-29,"Michigan business tax; credit; approval of a brownfield credit for a certain project; require. Amends sec. 437 of 2007 PA 36 (MCL 208.1437).","Michigan business tax; credit; approval of a brownfield credit for a certain project; require. Amends sec. 437 of 2007 PA 36 (MCL 208.1437).",837,"Senate Finance",2010-11-30,"Referred To Committee On Finance",https://legiscan.com/MI/bill/HB6093/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6093
119319,36,HB6094,1,Introduced,2010-04-29,"Insurance; no-fault; personal insurance protection coverage; provide for different benefit levels. Amends secs. 2111, 3101, 3104, 3107, 3114, 3115, 3163 & 3172 of 1956 PA 218 (MCL 500.2111 et seq.).","Insurance; no-fault; personal insurance protection coverage; provide for different benefit levels. Amends secs. 2111, 3101, 3104, 3107, 3114, 3115, 3163 & 3172 of 1956 PA 218 (MCL 500.2111 et seq.).",894,"House Insurance",2010-05-04,"Printed Bill Filed 04/30/2010",https://legiscan.com/MI/bill/HB6094/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6094
119320,36,HB6095,1,Introduced,2010-04-29,"Insurance; no-fault; fee schedules for medical costs paid by personal injury protection; provide for. Amends secs. 3107 & 3157 of 1956 PA 218 (MCL 500.3107 & 500.3157).","Insurance; no-fault; fee schedules for medical costs paid by personal injury protection; provide for. Amends secs. 3107 & 3157 of 1956 PA 218 (MCL 500.3107 & 500.3157).",894,"House Insurance",2010-05-04,"Printed Bill Filed 04/30/2010",https://legiscan.com/MI/bill/HB6095/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6095
119321,36,HB6096,1,Introduced,2010-04-29,"Insurance; no-fault; duties of the assigned claims facility; transfer to Michigan automobile placement facility. Amends secs. 3171, 3172, 3173a, 3174, 3175, 3320 & 3330 of 1956 PA 218 (MCL 500.3171 et seq.).","Insurance; no-fault; duties of the assigned claims facility; transfer to Michigan automobile placement facility. Amends secs. 3171, 3172, 3173a, 3174, 3175, 3320 & 3330 of 1956 PA 218 (MCL 500.3171 et seq.).",894,"House Insurance",2010-05-04,"Printed Bill Filed 04/30/2010",https://legiscan.com/MI/bill/HB6096/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6096
119322,36,HB6097,4,Passed,2010-09-08,"Insurance; life; Michigan life and health insurance guaranty association; increase certain maximum benefits and provide for general amendments. Amends sec. 7704 of 1956 PA 218 (MCL 500.7704).","Insurance; life; Michigan life and health insurance guaranty association; increase certain maximum benefits and provide for general amendments. Amends sec. 7704 of 1956 PA 218 (MCL 500.7704).",0,,2010-09-08,"Assigned Pa 157'10 With Immediate Effect",https://legiscan.com/MI/bill/HB6097/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6097
119323,36,HB6098,1,Introduced,2010-04-29,"Housing; other; definition of supportive housing property; modify. Amends secs. 59 & 59a of 1966 PA 346 (MCL 125.1459 & 125.1459a).","Housing; other; definition of supportive housing property; modify. Amends secs. 59 & 59a of 1966 PA 346 (MCL 125.1459 & 125.1459a).",837,"Senate Finance",2010-05-20,"Referred To Committee On Finance",https://legiscan.com/MI/bill/HB6098/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6098
119324,36,HB6099,4,Passed,2010-08-11,"Trade; vehicles; regulation of new motor vehicle manufacturers, distributors, and dealers and their relationships and dealings; general revisions to definitions. Amends secs. 2, 3 & 4 of 1981 PA 118 (MCL 445.1562 et seq.). TIE BAR WITH: HB 6100'10, SB 1308'10, SB 1309'10","Trade; vehicles; regulation of new motor vehicle manufacturers, distributors, and dealers and their relationships and dealings; general revisions to definitions. Amends secs. 2, 3 & 4 of 1981 PA 118 (MCL 445.1562 et seq.). TIE BAR WITH: HB 6100'10, SB 1308'10, SB 1309'10",0,,2010-08-11,"Assigned Pa 140'10 With Immediate Effect",https://legiscan.com/MI/bill/HB6099/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6099
119325,36,HB6100,4,Passed,2010-08-11,"Trade; vehicles; regulation of new motor vehicle manufacturers, distributors, and dealers and their relationships and dealings; prohibit certain actions by manufacturer and make other general revisions. Amends secs. 11, 12, 13 & 14 of 1981 PA 118 (MCL 445.1571 et seq.). TIE BAR WITH: HB 6099'10, SB 1308'10, SB 1309'10","Trade; vehicles; regulation of new motor vehicle manufacturers, distributors, and dealers and their relationships and dealings; prohibit certain actions by manufacturer and make other general revisions. Amends secs. 11, 12, 13 & 14 of 1981 PA 118 (MCL 445.1571 et seq.). TIE BAR WITH: HB 6099'10, SB 1308'10, SB 1309'10",0,,2010-08-11,"Assigned Pa 141'10 With Immediate Effect",https://legiscan.com/MI/bill/HB6100/2009,http://legislature.mi.gov/doc.aspx?2010-HB-6100
