bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
681723,1135,HB4001,4,Passed,2016-12-31,"Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).","Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).",0,,2016-12-31,"Reported With Recommendation Without Amendment",https://legiscan.com/MI/bill/HB4001/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4001
885223,1135,HB5833,1,Introduced,2016-09-08,"Financial institutions; other; state-owned bank; create. Creates new act.","Financial institutions; other; state-owned bank; create. Creates new act.",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5833/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5833
885247,1135,HB5834,1,Introduced,2016-09-08,"Financial institutions; other; investments of surplus funds in the state-owned bank; require. Amends title & sec. 7 of 1855 PA 105 (MCL 21.147) & adds sec. 3a. TIE BAR WITH: HB 5833'16","Financial institutions; other; investments of surplus funds in the state-owned bank; require. Amends title & sec. 7 of 1855 PA 105 (MCL 21.147) & adds sec. 3a. TIE BAR WITH: HB 5833'16",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5834/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5834
885228,1135,HB5835,1,Introduced,2016-09-08,"Financial institutions; other; bank deposit accounts of state money; require to deposit in state-owned bank. Amends secs. 1 & 2 of 1861 PA 111 (MCL 21.181 & 21.182). TIE BAR WITH: HB 5833'16","Financial institutions; other; bank deposit accounts of state money; require to deposit in state-owned bank. Amends secs. 1 & 2 of 1861 PA 111 (MCL 21.181 & 21.182). TIE BAR WITH: HB 5833'16",0,,2016-12-13,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/HB5835/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5835
885238,1135,HB5836,1,Introduced,2016-09-08,"Financial institutions; other; state surplus funds; authorize loans to eligible municipalities by state-owned bank. Amends sec. 1 of 1855 PA 105 (MCL 21.141). TIE BAR WITH: HB 5833'16, HB 5834'16","Financial institutions; other; state surplus funds; authorize loans to eligible municipalities by state-owned bank. Amends sec. 1 of 1855 PA 105 (MCL 21.141). TIE BAR WITH: HB 5833'16, HB 5834'16",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5836/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5836
885225,1135,HB5837,1,Introduced,2016-09-08,"Highways; name; portion of M-66 between M-55 in Lake City and M-72 in Kalkaska; designate as the ""Veterans Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 9a.","Highways; name; portion of M-66 between M-55 in Lake City and M-72 in Kalkaska; designate as the ""Veterans Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 9a.",847,"Senate Transportation",2016-12-13,"Referred To Committee On Transportation",https://legiscan.com/MI/bill/HB5837/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5837
885244,1135,HB5838,4,Passed,2016-12-31,"Crimes; business crimes; knowingly selling or offering to sell travel services for the purpose of prostitution offense or human trafficking offense; prohibit, and provide penalties. Amends sec. 459 of 1931 PA 328 (MCL 750.459).","Crimes; business crimes; knowingly selling or offering to sell travel services for the purpose of prostitution offense or human trafficking offense; prohibit, and provide penalties. Amends sec. 459 of 1931 PA 328 (MCL 750.459).",0,,2016-12-31,"Assigned Pa 485'16",https://legiscan.com/MI/bill/HB5838/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5838
885241,1135,HB5839,4,Passed,2016-12-31,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of selling or offering to sell travel services for purpose of engaging in what would be prostitution or human trafficking if it occurred in this state; enact. Amends sec. 16w, ch. XVII of 1927 PA 175 (MCL 777.16w).","Criminal procedure; sentencing guidelines; sentencing guidelines for crime of selling or offering to sell travel services for purpose of engaging in what would be prostitution or human trafficking if it occurred in this state; enact. Amends sec. 16w, ch. XVII of 1927 PA 175 (MCL 777.16w).",0,,2016-12-31,"Assigned Pa 486'16",https://legiscan.com/MI/bill/HB5839/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5839
885236,1135,HB5840,1,Introduced,2016-09-08,"Vehicles; registration plates; disabled veteran registration plates; allow surviving spouse of totally disabled veteran to use disabled veteran registration plate. Amends sec. 803f of 1949 PA 300 (MCL 257.803f).","Vehicles; registration plates; disabled veteran registration plates; allow surviving spouse of totally disabled veteran to use disabled veteran registration plate. Amends sec. 803f of 1949 PA 300 (MCL 257.803f).",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5840/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5840
885227,1135,HB5841,1,Introduced,2016-09-08,"Property; conveyances; transfer of property in Grand Traverse County to the department of military and veterans affairs; provide for. Creates land transfer act.","Property; conveyances; transfer of property in Grand Traverse County to the department of military and veterans affairs; provide for. Creates land transfer act.",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5841/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5841
885226,1135,HB5842,4,Passed,2016-12-31,"Courts; appointed counsel; Michigan indigent criminal defense commission; reestablish within the department of licensing and regulatory affairs. Amends secs. 3, 5 & 11 of 2013 PA 93 (MCL 780.983 et seq.).","Courts; appointed counsel; Michigan indigent criminal defense commission; reestablish within the department of licensing and regulatory affairs. Amends secs. 3, 5 & 11 of 2013 PA 93 (MCL 780.983 et seq.).",0,,2016-12-31,"Assigned Pa 439'16 With Immediate Effect",https://legiscan.com/MI/bill/HB5842/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5842
885219,1135,HB5843,4,Passed,2016-12-31,"Courts; appointed counsel; Michigan indigent defense commission; reestablish in the department of licensing and regulatory affairs. Amends sec. 9 of 2013 PA 93 (MCL 780.989).","Courts; appointed counsel; Michigan indigent defense commission; reestablish in the department of licensing and regulatory affairs. Amends sec. 9 of 2013 PA 93 (MCL 780.989).",0,,2016-12-31,"Assigned Pa 440'16 With Immediate Effect",https://legiscan.com/MI/bill/HB5843/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5843
885211,1135,HB5844,4,Passed,2016-12-31,"Courts; appointed counsel; Michigan indigent defense commission; reestablish in the department of licensing and regulatory affairs. Amends sec. 13 of 2013 PA 93 (MCL 780.993).","Courts; appointed counsel; Michigan indigent defense commission; reestablish in the department of licensing and regulatory affairs. Amends sec. 13 of 2013 PA 93 (MCL 780.993).",0,,2016-12-31,"Assigned Pa 441'16 With Immediate Effect",https://legiscan.com/MI/bill/HB5844/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5844
885248,1135,HB5845,4,Passed,2016-12-31,"Courts; appointed counsel; Michigan indigent defense commission; reestablish in the department of licensing and regulatory affairs. Amends sec. 15 of 2013 PA 93 (MCL 780.995).","Courts; appointed counsel; Michigan indigent defense commission; reestablish in the department of licensing and regulatory affairs. Amends sec. 15 of 2013 PA 93 (MCL 780.995).",0,,2016-12-31,"Assigned Pa 442'16 With Immediate Effect",https://legiscan.com/MI/bill/HB5845/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5845
885207,1135,HB5846,4,Passed,2016-12-31,"Courts; appointed counsel; reference to autonomy; eliminate and establish a salary and expenses structure. Amends sec. 17 of 2013 PA 93 (MCL 780.997).","Courts; appointed counsel; reference to autonomy; eliminate and establish a salary and expenses structure. Amends sec. 17 of 2013 PA 93 (MCL 780.997).",0,,2016-12-31,"Assigned Pa 443'16 With Immediate Effect",https://legiscan.com/MI/bill/HB5846/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5846
885206,1135,HB5847,1,Introduced,2016-09-08,"State financing and management; budget; technical amendments to budget stabilization fund; provide for. Amends secs. 302, 352, 354, 355, 356, 358 & 367b of 1984 PA 431 (MCL 18.1302 et seq.) & repeals secs. 353 & 397 of 1984 PA 431 (MCL 18.353 & 18.1397).","State financing and management; budget; technical amendments to budget stabilization fund; provide for. Amends secs. 302, 352, 354, 355, 356, 358 & 367b of 1984 PA 431 (MCL 18.1302 et seq.) & repeals secs. 353 & 397 of 1984 PA 431 (MCL 18.353 & 18.1397).",0,,2016-12-08,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/HB5847/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5847
885205,1135,HB5848,1,Introduced,2016-09-08,"Occupations; business licensing and registration; auto glass installers; require registration. Creates new act.","Occupations; business licensing and registration; auto glass installers; require registration. Creates new act.",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5848/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5848
885240,1135,HB5849,1,Introduced,2016-09-08,"Crimes; gambling; fantasy sports betting; allow under certain circumstances. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 310c.","Crimes; gambling; fantasy sports betting; allow under certain circumstances. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 310c.",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5849/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5849
885243,1135,HB5850,1,Introduced,2016-09-08,"Tobacco; retail sales; sales to minors; prohibit sale of electronic nicotine delivery system or any oral device that provides vapor nicotine and require electronic nicotine delivery systems to be sold in child-proof containers. Amends sec. 4 of 1915 PA 31 (MCL 722.644) & adds sec. 2b.","Tobacco; retail sales; sales to minors; prohibit sale of electronic nicotine delivery system or any oral device that provides vapor nicotine and require electronic nicotine delivery systems to be sold in child-proof containers. Amends sec. 4 of 1915 PA 31 (MCL 722.644) & adds sec. 2b.",0,,2016-09-13,"Bill Electronically Reproduced 09/08/2016",https://legiscan.com/MI/bill/HB5850/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5850
885217,1135,HB5851,1,Introduced,2016-09-08,"Economic development; other; reporting and oversight of certain downtown development authorities and other tax increment financing changes; provide for. Amends secs. 1, 8, 15 & 31 of 1975 PA 197 (MCL 125.1651 et seq.) & repeals (See bill).","Economic development; other; reporting and oversight of certain downtown development authorities and other tax increment financing changes; provide for. Amends secs. 1, 8, 15 & 31 of 1975 PA 197 (MCL 125.1651 et seq.) & repeals (See bill).",3405,"Senate Economic Development And International Investment",2016-12-06,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/HB5851/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5851
885218,1135,HB5852,1,Introduced,2016-09-08,"Economic development; other; reporting and oversight of water resource improvement tax increment financing and certain tax increment financing changes; provide for. Amends secs. 3, 10, 16 & 23 of 2008 PA 94 (MCL 125.1773 et seq.).","Economic development; other; reporting and oversight of water resource improvement tax increment financing and certain tax increment financing changes; provide for. Amends secs. 3, 10, 16 & 23 of 2008 PA 94 (MCL 125.1773 et seq.).",3405,"Senate Economic Development And International Investment",2016-12-06,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/HB5852/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5852
885230,1135,HB5853,1,Introduced,2016-09-08,"Economic development; local development financing authority; reporting and oversight of local development financing authorities and certain tax increment financing changes; provide for. Amends secs. 2, 7, 13 & 21 of 1986 PA 281 (MCL 125.2152 et seq.).","Economic development; local development financing authority; reporting and oversight of local development financing authorities and certain tax increment financing changes; provide for. Amends secs. 2, 7, 13 & 21 of 1986 PA 281 (MCL 125.2152 et seq.).",3405,"Senate Economic Development And International Investment",2016-12-06,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/HB5853/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5853
885251,1135,HB5854,1,Introduced,2016-09-08,"Economic development; corridor improvement; reporting and oversight of corridor improvement authorities and certain tax increment financing changes; provide for. Amends secs. 3, 11, 19 & 28 of 2005 PA 280 (MCL 125.2873 et seq.).","Economic development; corridor improvement; reporting and oversight of corridor improvement authorities and certain tax increment financing changes; provide for. Amends secs. 3, 11, 19 & 28 of 2005 PA 280 (MCL 125.2873 et seq.).",3405,"Senate Economic Development And International Investment",2016-12-06,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/HB5854/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5854
885237,1135,HB5855,1,Introduced,2016-09-08,"Economic development; tax increment financing; reporting and oversight of tax increment financing and certain tax increment financing changes; provide for. Amends secs. 1, 4, 8, 14 & 30 of 1980 PA 450 (MCL 125.1801 et seq.).","Economic development; tax increment financing; reporting and oversight of tax increment financing and certain tax increment financing changes; provide for. Amends secs. 1, 4, 8, 14 & 30 of 1980 PA 450 (MCL 125.1801 et seq.).",3405,"Senate Economic Development And International Investment",2016-12-06,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/HB5855/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5855
885208,1135,HB5856,1,Introduced,2016-09-08,"Economic development; brownfield redevelopment authority; ability to capture future special millages; eliminate. Amends sec. 2 of 1996 PA 381 (MCL 125.2652).","Economic development; brownfield redevelopment authority; ability to capture future special millages; eliminate. Amends sec. 2 of 1996 PA 381 (MCL 125.2652).",3405,"Senate Economic Development And International Investment",2016-12-06,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/HB5856/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5856
885249,1135,HB5857,4,Passed,2016-12-31,"Occupations; vehicles, dealers and repair facilities; motor vehicle service and repair act; make general revisions. Amends secs. 2, 2a, 3, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 30, 32, 33, 34a, 36 & 39 of 1974 PA 300 (MCL 257.1302 et seq.) & adds secs. 7a, 7b, 7c, 7d, 7e, 7f, 10b, 13a, 13b & 32a.","Occupations; vehicles, dealers and repair facilities; motor vehicle service and repair act; make general revisions. Amends secs. 2, 2a, 3, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 30, 32, 33, 34a, 36 & 39 of 1974 PA 300 (MCL 257.1302 et seq.) & adds secs. 7a, 7b, 7c, 7d, 7e, 7f, 10b, 13a, 13b & 32a.",0,,2016-12-31,"Assigned Pa 430'16",https://legiscan.com/MI/bill/HB5857/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5857
885492,1135,HB5858,1,Introduced,2016-09-13,"Labor; collective bargaining; provision related to conduct considered to be on strike; modify. Amends secs. 1 & 6 of 1947 PA 336 (MCL 423.201 & 423.206).","Labor; collective bargaining; provision related to conduct considered to be on strike; modify. Amends secs. 1 & 6 of 1947 PA 336 (MCL 423.201 & 423.206).",0,,2016-09-14,"Bill Electronically Reproduced 09/13/2016",https://legiscan.com/MI/bill/HB5858/2015,http://legislature.mi.gov/doc.aspx?2016-HB-5858
